ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP,IECC_Climate_Zone,Lockout_Setpoint
35204,Jefferson County,AL,01073,H1,3A,69.0
35203,Jefferson County,AL,01073,H1,3A,69.0
35221,Jefferson County,AL,01073,H1,3A,69.0
35201,Jefferson County,AL,01073,H1,3A,69.0
35233,Jefferson County,AL,01073,H1,3A,69.0
35266,Jefferson County,AL,01073,H1,3A,69.0
35259,Jefferson County,AL,01073,H1,3A,69.0
35260,Jefferson County,AL,01073,H1,3A,69.0
35253,Jefferson County,AL,01073,H1,3A,69.0
35261,Jefferson County,AL,01073,H1,3A,69.0
35148,Jefferson County,AL,01073,H1,3A,69.0
35142,Jefferson County,AL,01073,H1,3A,69.0
35586,Lamar County,AL,01075,H1,3A,69.0
35574,Lamar County,AL,01075,H1,3A,69.0
35544,Lamar County,AL,01075,H1,3A,69.0
35552,Lamar County,AL,01075,H1,3A,69.0
35576,Lamar County,AL,01075,H1,3A,69.0
35592,Lamar County,AL,01075,H1,3A,69.0
35555,Lamar County,AL,01075,H1,3A,69.0
35570,Lamar County,AL,01075,H1,3A,69.0
35563,Lamar County,AL,01075,H1,3A,69.0
35677,Lauderdale County,AL,01077,H1,3A,69.0
35614,Lauderdale County,AL,01077,H1,3A,69.0
35617,Lauderdale County,AL,01077,H1,3A,69.0
35633,Lauderdale County,AL,01077,H1,3A,69.0
35648,Lauderdale County,AL,01077,H1,3A,69.0
35630,Lauderdale County,AL,01077,H1,3A,69.0
35634,Lauderdale County,AL,01077,H1,3A,69.0
35652,Lauderdale County,AL,01077,H1,3A,69.0
35631,Lauderdale County,AL,01077,H1,3A,69.0
35645,Lauderdale County,AL,01077,H1,3A,69.0
35610,Lauderdale County,AL,01077,H1,3A,69.0
35632,Lauderdale County,AL,01077,H1,3A,69.0
35650,Lawrence County,AL,01079,H1,3A,69.0
35672,Lawrence County,AL,01079,H1,3A,69.0
35643,Lawrence County,AL,01079,H1,3A,69.0
35651,Lawrence County,AL,01079,H1,3A,69.0
35603,Lawrence County,AL,01079,H1,3A,69.0
35618,Lawrence County,AL,01079,H1,3A,69.0
35654,Lawrence County,AL,01079,H1,3A,69.0
35673,Lawrence County,AL,01079,H1,3A,69.0
35619,Lawrence County,AL,01079,H1,3A,69.0
36865,Lee County,AL,01081,H1,3A,69.0
36832,Lee County,AL,01081,H1,3A,69.0
36804,Lee County,AL,01081,H1,3A,69.0
36849,Lee County,AL,01081,H1,3A,69.0
36867,Lee County,AL,01081,H1,3A,69.0
36801,Lee County,AL,01081,H1,3A,69.0
36831,Lee County,AL,01081,H1,3A,69.0
36877,Lee County,AL,01081,H1,3A,69.0
36852,Lee County,AL,01081,H1,3A,69.0
36830,Lee County,AL,01081,H1,3A,69.0
36854,Lee County,AL,01081,H1,3A,69.0
36874,Lee County,AL,01081,H1,3A,69.0
36866,Lee County,AL,01081,H1,3A,69.0
36870,Lee County,AL,01081,H1,3A,69.0
36850,Lee County,AL,01081,H1,3A,69.0
36879,Lee County,AL,01081,H1,3A,69.0
36803,Lee County,AL,01081,H1,3A,69.0
35611,Limestone County,AL,01083,H1,3A,69.0
35612,Limestone County,AL,01083,H1,3A,69.0
35739,Limestone County,AL,01083,H1,3A,69.0
35749,Limestone County,AL,01083,H1,3A,69.0
35613,Limestone County,AL,01083,H1,3A,69.0
35610,Limestone County,AL,01083,H1,3A,69.0
35652,Limestone County,AL,01083,H1,3A,69.0
35649,Limestone County,AL,01083,H1,3A,69.0
35757,Limestone County,AL,01083,H1,3A,69.0
35671,Limestone County,AL,01083,H1,3A,69.0
35620,Limestone County,AL,01083,H1,3A,69.0
35742,Limestone County,AL,01083,H1,3A,69.0
35773,Limestone County,AL,01083,H1,3A,69.0
35647,Limestone County,AL,01083,H1,3A,69.0
35615,Limestone County,AL,01083,H1,3A,69.0
35756,Limestone County,AL,01083,H1,3A,69.0
35614,Limestone County,AL,01083,H1,3A,69.0
36047,Lowndes County,AL,01085,H1,3A,69.0
36775,Lowndes County,AL,01085,H1,3A,69.0
36040,Lowndes County,AL,01085,H1,3A,69.0
36761,Lowndes County,AL,01085,H1,3A,69.0
36752,Lowndes County,AL,01085,H1,3A,69.0
36785,Lowndes County,AL,01085,H1,3A,69.0
36043,Lowndes County,AL,01085,H1,3A,69.0
36032,Lowndes County,AL,01085,H1,3A,69.0
36701,Lowndes County,AL,01085,H1,3A,69.0
36830,Macon County,AL,01087,H1,3A,69.0
36866,Macon County,AL,01087,H1,3A,69.0
36832,Macon County,AL,01087,H1,3A,69.0
36013,Macon County,AL,01087,H1,3A,69.0
36075,Macon County,AL,01087,H1,3A,69.0
36083,Macon County,AL,01087,H1,3A,69.0
36088,Macon County,AL,01087,H1,3A,69.0
36804,Macon County,AL,01087,H1,3A,69.0
36078,Macon County,AL,01087,H1,3A,69.0
36029,Macon County,AL,01087,H1,3A,69.0
36039,Macon County,AL,01087,H1,3A,69.0
36089,Macon County,AL,01087,H1,3A,69.0
36860,Macon County,AL,01087,H1,3A,69.0
36879,Macon County,AL,01087,H1,3A,69.0
36087,Macon County,AL,01087,H1,3A,69.0
35806,Madison County,AL,01089,H1,3A,69.0
35807,Madison County,AL,01089,H1,3A,69.0
35897,Madison County,AL,01089,H1,3A,69.0
35750,Madison County,AL,01089,H1,3A,69.0
35814,Madison County,AL,01089,H1,3A,69.0
35899,Madison County,AL,01089,H1,3A,69.0
35893,Madison County,AL,01089,H1,3A,69.0
35810,Madison County,AL,01089,H1,3A,69.0
35805,Madison County,AL,01089,H1,3A,69.0
35748,Madison County,AL,01089,H1,3A,69.0
35756,Madison County,AL,01089,H1,3A,69.0
35815,Madison County,AL,01089,H1,3A,69.0
35767,Madison County,AL,01089,H1,3A,69.0
35763,Madison County,AL,01089,H1,3A,69.0
35758,Madison County,AL,01089,H1,3A,69.0
35803,Madison County,AL,01089,H1,3A,69.0
35808,Madison County,AL,01089,H1,3A,69.0
35773,Madison County,AL,01089,H1,3A,69.0
35804,Madison County,AL,01089,H1,3A,69.0
35760,Madison County,AL,01089,H1,3A,69.0
35762,Madison County,AL,01089,H1,3A,69.0
35895,Madison County,AL,01089,H1,3A,69.0
35898,Madison County,AL,01089,H1,3A,69.0
35741,Madison County,AL,01089,H1,3A,69.0
35759,Madison County,AL,01089,H1,3A,69.0
35739,Madison County,AL,01089,H1,3A,69.0
35776,Madison County,AL,01089,H1,3A,69.0
35812,Madison County,AL,01089,H1,3A,69.0
35802,Madison County,AL,01089,H1,3A,69.0
35816,Madison County,AL,01089,H1,3A,69.0
35757,Madison County,AL,01089,H1,3A,69.0
35813,Madison County,AL,01089,H1,3A,69.0
35809,Madison County,AL,01089,H1,3A,69.0
35896,Madison County,AL,01089,H1,3A,69.0
35801,Madison County,AL,01089,H1,3A,69.0
35749,Madison County,AL,01089,H1,3A,69.0
35761,Madison County,AL,01089,H1,3A,69.0
35811,Madison County,AL,01089,H1,3A,69.0
35824,Madison County,AL,01089,H1,3A,69.0
35894,Madison County,AL,01089,H1,3A,69.0
36745,Marengo County,AL,01091,H1,3A,69.0
36738,Marengo County,AL,01091,H1,3A,69.0
36728,Marengo County,AL,01091,H1,3A,69.0
36722,Marengo County,AL,01091,H1,3A,69.0
36904,Marengo County,AL,01091,H1,3A,69.0
36763,Marengo County,AL,01091,H1,3A,69.0
36784,Marengo County,AL,01091,H1,3A,69.0
36751,Marengo County,AL,01091,H1,3A,69.0
36732,Marengo County,AL,01091,H1,3A,69.0
36748,Marengo County,AL,01091,H1,3A,69.0
36754,Marengo County,AL,01091,H1,3A,69.0
36736,Marengo County,AL,01091,H1,3A,69.0
36783,Marengo County,AL,01091,H1,3A,69.0
36782,Marengo County,AL,01091,H1,3A,69.0
36773,Marengo County,AL,01091,H1,3A,69.0
36742,Marengo County,AL,01091,H1,3A,69.0
36764,Marengo County,AL,01091,H1,3A,69.0
36786,Marengo County,AL,01091,H1,3A,69.0
36769,Marengo County,AL,01091,H1,3A,69.0
35565,Marion County,AL,01093,H1,3A,69.0
35552,Marion County,AL,01093,H1,3A,69.0
35571,Marion County,AL,01093,H1,3A,69.0
35581,Marion County,AL,01093,H1,3A,69.0
35570,Marion County,AL,01093,H1,3A,69.0
35594,Marion County,AL,01093,H1,3A,69.0
35563,Marion County,AL,01093,H1,3A,69.0
35564,Marion County,AL,01093,H1,3A,69.0
35593,Marion County,AL,01093,H1,3A,69.0
35548,Marion County,AL,01093,H1,3A,69.0
35554,Marion County,AL,01093,H1,3A,69.0
35543,Marion County,AL,01093,H1,3A,69.0
35016,Marshall County,AL,01095,H1,3A,69.0
35976,Marshall County,AL,01095,H1,3A,69.0
35087,Marshall County,AL,01095,H1,3A,69.0
35975,Marshall County,AL,01095,H1,3A,69.0
35754,Marshall County,AL,01095,H1,3A,69.0
35747,Marshall County,AL,01095,H1,3A,69.0
35755,Marshall County,AL,01095,H1,3A,69.0
35962,Marshall County,AL,01095,H1,3A,69.0
35956,Marshall County,AL,01095,H1,3A,69.0
35964,Marshall County,AL,01095,H1,3A,69.0
35175,Marshall County,AL,01095,H1,3A,69.0
35760,Marshall County,AL,01095,H1,3A,69.0
35776,Marshall County,AL,01095,H1,3A,69.0
35957,Marshall County,AL,01095,H1,3A,69.0
35980,Marshall County,AL,01095,H1,3A,69.0
35769,Marshall County,AL,01095,H1,3A,69.0
35951,Marshall County,AL,01095,H1,3A,69.0
35950,Marshall County,AL,01095,H1,3A,69.0
35952,Marshall County,AL,01095,H1,3A,69.0
36688,Mobile County,AL,01097,H1,2A,69.0
36505,Mobile County,AL,01097,H1,2A,69.0
36618,Mobile County,AL,01097,H1,2A,69.0
36608,Mobile County,AL,01097,H1,2A,69.0
36611,Mobile County,AL,01097,H1,2A,69.0
36602,Mobile County,AL,01097,H1,2A,69.0
36590,Mobile County,AL,01097,H1,2A,69.0
36670,Mobile County,AL,01097,H1,2A,69.0
36560,Mobile County,AL,01097,H1,2A,69.0
36521,Mobile County,AL,01097,H1,2A,69.0
36575,Mobile County,AL,01097,H1,2A,69.0
36544,Mobile County,AL,01097,H1,2A,69.0
36619,Mobile County,AL,01097,H1,2A,69.0
36652,Mobile County,AL,01097,H1,2A,69.0
36685,Mobile County,AL,01097,H1,2A,69.0
36528,Mobile County,AL,01097,H1,2A,69.0
36522,Mobile County,AL,01097,H1,2A,69.0
36525,Mobile County,AL,01097,H1,2A,69.0
36571,Mobile County,AL,01097,H1,2A,69.0
36572,Mobile County,AL,01097,H1,2A,69.0
36582,Mobile County,AL,01097,H1,2A,69.0
36603,Mobile County,AL,01097,H1,2A,69.0
36606,Mobile County,AL,01097,H1,2A,69.0
36689,Mobile County,AL,01097,H1,2A,69.0
36644,Mobile County,AL,01097,H1,2A,69.0
36675,Mobile County,AL,01097,H1,2A,69.0
36523,Mobile County,AL,01097,H1,2A,69.0
36604,Mobile County,AL,01097,H1,2A,69.0
36695,Mobile County,AL,01097,H1,2A,69.0
36587,Mobile County,AL,01097,H1,2A,69.0
36617,Mobile County,AL,01097,H1,2A,69.0
36691,Mobile County,AL,01097,H1,2A,69.0
36509,Mobile County,AL,01097,H1,2A,69.0
36640,Mobile County,AL,01097,H1,2A,69.0
36663,Mobile County,AL,01097,H1,2A,69.0
36512,Mobile County,AL,01097,H1,2A,69.0
36612,Mobile County,AL,01097,H1,2A,69.0
36693,Mobile County,AL,01097,H1,2A,69.0
36601,Mobile County,AL,01097,H1,2A,69.0
36660,Mobile County,AL,01097,H1,2A,69.0
36568,Mobile County,AL,01097,H1,2A,69.0
36605,Mobile County,AL,01097,H1,2A,69.0
36671,Mobile County,AL,01097,H1,2A,69.0
36609,Mobile County,AL,01097,H1,2A,69.0
36616,Mobile County,AL,01097,H1,2A,69.0
36541,Mobile County,AL,01097,H1,2A,69.0
36610,Mobile County,AL,01097,H1,2A,69.0
36607,Mobile County,AL,01097,H1,2A,69.0
36613,Mobile County,AL,01097,H1,2A,69.0
36615,Mobile County,AL,01097,H1,2A,69.0
36633,Mobile County,AL,01097,H1,2A,69.0
36033,Monroe County,AL,01099,H1,3A,69.0
36481,Monroe County,AL,01099,H1,3A,69.0
36460,Monroe County,AL,01099,H1,3A,69.0
36444,Monroe County,AL,01099,H1,3A,69.0
36751,Monroe County,AL,01099,H1,3A,69.0
36401,Monroe County,AL,01099,H1,3A,69.0
36470,Monroe County,AL,01099,H1,3A,69.0
36482,Monroe County,AL,01099,H1,3A,69.0
36471,Monroe County,AL,01099,H1,3A,69.0
36502,Monroe County,AL,01099,H1,3A,69.0
36480,Monroe County,AL,01099,H1,3A,69.0
36768,Monroe County,AL,01099,H1,3A,69.0
36445,Monroe County,AL,01099,H1,3A,69.0
36425,Monroe County,AL,01099,H1,3A,69.0
36726,Monroe County,AL,01099,H1,3A,69.0
36475,Monroe County,AL,01099,H1,3A,69.0
36439,Monroe County,AL,01099,H1,3A,69.0
36458,Monroe County,AL,01099,H1,3A,69.0
36105,Montgomery County,AL,01101,H1,3A,69.0
36117,Montgomery County,AL,01101,H1,3A,69.0
36069,Montgomery County,AL,01101,H1,3A,69.0
36124,Montgomery County,AL,01101,H1,3A,69.0
36118,Montgomery County,AL,01101,H1,3A,69.0
36029,Montgomery County,AL,01101,H1,3A,69.0
36054,Montgomery County,AL,01101,H1,3A,69.0
36065,Montgomery County,AL,01101,H1,3A,69.0
36106,Montgomery County,AL,01101,H1,3A,69.0
36064,Montgomery County,AL,01101,H1,3A,69.0
36110,Montgomery County,AL,01101,H1,3A,69.0
36036,Montgomery County,AL,01101,H1,3A,69.0
36119,Montgomery County,AL,01101,H1,3A,69.0
36116,Montgomery County,AL,01101,H1,3A,69.0
36041,Montgomery County,AL,01101,H1,3A,69.0
36130,Montgomery County,AL,01101,H1,3A,69.0
36109,Montgomery County,AL,01101,H1,3A,69.0
36113,Montgomery County,AL,01101,H1,3A,69.0
36123,Montgomery County,AL,01101,H1,3A,69.0
36111,Montgomery County,AL,01101,H1,3A,69.0
36101,Montgomery County,AL,01101,H1,3A,69.0
36102,Montgomery County,AL,01101,H1,3A,69.0
36121,Montgomery County,AL,01101,H1,3A,69.0
36052,Montgomery County,AL,01101,H1,3A,69.0
36104,Montgomery County,AL,01101,H1,3A,69.0
36043,Montgomery County,AL,01101,H1,3A,69.0
36013,Montgomery County,AL,01101,H1,3A,69.0
36047,Montgomery County,AL,01101,H1,3A,69.0
36057,Montgomery County,AL,01101,H1,3A,69.0
36107,Montgomery County,AL,01101,H1,3A,69.0
36125,Montgomery County,AL,01101,H1,3A,69.0
36046,Montgomery County,AL,01101,H1,3A,69.0
36120,Montgomery County,AL,01101,H1,3A,69.0
36103,Montgomery County,AL,01101,H1,3A,69.0
36114,Montgomery County,AL,01101,H1,3A,69.0
36112,Montgomery County,AL,01101,H1,3A,69.0
36108,Montgomery County,AL,01101,H1,3A,69.0
36115,Montgomery County,AL,01101,H1,3A,69.0
36131,Montgomery County,AL,01101,H1,3A,69.0
35601,Morgan County,AL,01103,H1,3A,69.0
35622,Morgan County,AL,01103,H1,3A,69.0
35754,Morgan County,AL,01103,H1,3A,69.0
35603,Morgan County,AL,01103,H1,3A,69.0
35175,Morgan County,AL,01103,H1,3A,69.0
35087,Morgan County,AL,01103,H1,3A,69.0
35602,Morgan County,AL,01103,H1,3A,69.0
35673,Morgan County,AL,01103,H1,3A,69.0
35775,Morgan County,AL,01103,H1,3A,69.0
35019,Morgan County,AL,01103,H1,3A,69.0
35016,Morgan County,AL,01103,H1,3A,69.0
35670,Morgan County,AL,01103,H1,3A,69.0
35640,Morgan County,AL,01103,H1,3A,69.0
35621,Morgan County,AL,01103,H1,3A,69.0
35619,Morgan County,AL,01103,H1,3A,69.0
35179,Morgan County,AL,01103,H1,3A,69.0
36773,Perry County,AL,01105,H1,3A,69.0
36756,Perry County,AL,01105,H1,3A,69.0
36786,Perry County,AL,01105,H1,3A,69.0
35042,Perry County,AL,01105,H1,3A,69.0
36765,Perry County,AL,01105,H1,3A,69.0
36701,Perry County,AL,01105,H1,3A,69.0
36728,Perry County,AL,01105,H1,3A,69.0
36759,Perry County,AL,01105,H1,3A,69.0
35466,Pickens County,AL,01107,H1,3A,69.0
35461,Pickens County,AL,01107,H1,3A,69.0
35481,Pickens County,AL,01107,H1,3A,69.0
35442,Pickens County,AL,01107,H1,3A,69.0
35555,Pickens County,AL,01107,H1,3A,69.0
35574,Pickens County,AL,01107,H1,3A,69.0
35447,Pickens County,AL,01107,H1,3A,69.0
35471,Pickens County,AL,01107,H1,3A,69.0
35576,Pickens County,AL,01107,H1,3A,69.0
36005,Pike County,AL,01109,H1,3A,69.0
36082,Pike County,AL,01109,H1,3A,69.0
36010,Pike County,AL,01109,H1,3A,69.0
36079,Pike County,AL,01109,H1,3A,69.0
36081,Pike County,AL,01109,H1,3A,69.0
36035,Pike County,AL,01109,H1,3A,69.0
36034,Pike County,AL,01109,H1,3A,69.0
36049,Pike County,AL,01109,H1,3A,69.0
36264,Randolph County,AL,01111,H1,3A,69.0
36276,Randolph County,AL,01111,H1,3A,69.0
36280,Randolph County,AL,01111,H1,3A,69.0
36258,Randolph County,AL,01111,H1,3A,69.0
36274,Randolph County,AL,01111,H1,3A,69.0
36278,Randolph County,AL,01111,H1,3A,69.0
36266,Randolph County,AL,01111,H1,3A,69.0
36263,Randolph County,AL,01111,H1,3A,69.0
36804,Russell County,AL,01113,H1,3A,69.0
36860,Russell County,AL,01113,H1,3A,69.0
36871,Russell County,AL,01113,H1,3A,69.0
36869,Russell County,AL,01113,H1,3A,69.0
36867,Russell County,AL,01113,H1,3A,69.0
36875,Russell County,AL,01113,H1,3A,69.0
36858,Russell County,AL,01113,H1,3A,69.0
36027,Russell County,AL,01113,H1,3A,69.0
36877,Russell County,AL,01113,H1,3A,69.0
36870,Russell County,AL,01113,H1,3A,69.0
36856,Russell County,AL,01113,H1,3A,69.0
36851,Russell County,AL,01113,H1,3A,69.0
36868,Russell County,AL,01113,H1,3A,69.0
36874,Russell County,AL,01113,H1,3A,69.0
35054,St. Clair County,AL,01115,H1,3A,69.0
35094,St. Clair County,AL,01115,H1,3A,69.0
35135,St. Clair County,AL,01115,H1,3A,69.0
35972,St. Clair County,AL,01115,H1,3A,69.0
35182,St. Clair County,AL,01115,H1,3A,69.0
35178,St. Clair County,AL,01115,H1,3A,69.0
35120,St. Clair County,AL,01115,H1,3A,69.0
35004,St. Clair County,AL,01115,H1,3A,69.0
35131,St. Clair County,AL,01115,H1,3A,69.0
35146,St. Clair County,AL,01115,H1,3A,69.0
35052,St. Clair County,AL,01115,H1,3A,69.0
35987,St. Clair County,AL,01115,H1,3A,69.0
35121,St. Clair County,AL,01115,H1,3A,69.0
35125,St. Clair County,AL,01115,H1,3A,69.0
35906,St. Clair County,AL,01115,H1,3A,69.0
35133,St. Clair County,AL,01115,H1,3A,69.0
35903,St. Clair County,AL,01115,H1,3A,69.0
35173,St. Clair County,AL,01115,H1,3A,69.0
35112,St. Clair County,AL,01115,H1,3A,69.0
35128,St. Clair County,AL,01115,H1,3A,69.0
35953,St. Clair County,AL,01115,H1,3A,69.0
35124,Shelby County,AL,01117,H1,3A,69.0
35051,Shelby County,AL,01117,H1,3A,69.0
35078,Shelby County,AL,01117,H1,3A,69.0
35143,Shelby County,AL,01117,H1,3A,69.0
35178,Shelby County,AL,01117,H1,3A,69.0
35128,Shelby County,AL,01117,H1,3A,69.0
35187,Shelby County,AL,01117,H1,3A,69.0
35035,Shelby County,AL,01117,H1,3A,69.0
35043,Shelby County,AL,01117,H1,3A,69.0
35114,Shelby County,AL,01117,H1,3A,69.0
35007,Shelby County,AL,01117,H1,3A,69.0
35242,Shelby County,AL,01117,H1,3A,69.0
35094,Shelby County,AL,01117,H1,3A,69.0
35216,Shelby County,AL,01117,H1,3A,69.0
35243,Shelby County,AL,01117,H1,3A,69.0
35115,Shelby County,AL,01117,H1,3A,69.0
35040,Shelby County,AL,01117,H1,3A,69.0
35244,Shelby County,AL,01117,H1,3A,69.0
35022,Shelby County,AL,01117,H1,3A,69.0
35080,Shelby County,AL,01117,H1,3A,69.0
35238,Shelby County,AL,01117,H1,3A,69.0
35147,Shelby County,AL,01117,H1,3A,69.0
35137,Shelby County,AL,01117,H1,3A,69.0
35185,Shelby County,AL,01117,H1,3A,69.0
35186,Shelby County,AL,01117,H1,3A,69.0
35176,Shelby County,AL,01117,H1,3A,69.0
35442,Sumter County,AL,01119,H1,3A,69.0
35459,Sumter County,AL,01119,H1,3A,69.0
35460,Sumter County,AL,01119,H1,3A,69.0
36912,Sumter County,AL,01119,H1,3A,69.0
35477,Sumter County,AL,01119,H1,3A,69.0
35470,Sumter County,AL,01119,H1,3A,69.0
36907,Sumter County,AL,01119,H1,3A,69.0
36922,Sumter County,AL,01119,H1,3A,69.0
36901,Sumter County,AL,01119,H1,3A,69.0
35464,Sumter County,AL,01119,H1,3A,69.0
36925,Sumter County,AL,01119,H1,3A,69.0
36268,Talladega County,AL,01121,H1,3A,69.0
35151,Talladega County,AL,01121,H1,3A,69.0
36260,Talladega County,AL,01121,H1,3A,69.0
36203,Talladega County,AL,01121,H1,3A,69.0
35044,Talladega County,AL,01121,H1,3A,69.0
35096,Talladega County,AL,01121,H1,3A,69.0
35014,Talladega County,AL,01121,H1,3A,69.0
35150,Talladega County,AL,01121,H1,3A,69.0
35072,Talladega County,AL,01121,H1,3A,69.0
35149,Talladega County,AL,01121,H1,3A,69.0
35032,Talladega County,AL,01121,H1,3A,69.0
35160,Talladega County,AL,01121,H1,3A,69.0
35082,Talladega County,AL,01121,H1,3A,69.0
35089,Tallapoosa County,AL,01123,H1,3A,69.0
36251,Tallapoosa County,AL,01123,H1,3A,69.0
35010,Tallapoosa County,AL,01123,H1,3A,69.0
36850,Tallapoosa County,AL,01123,H1,3A,69.0
36078,Tallapoosa County,AL,01123,H1,3A,69.0
35072,Tallapoosa County,AL,01123,H1,3A,69.0
36256,Tallapoosa County,AL,01123,H1,3A,69.0
36861,Tallapoosa County,AL,01123,H1,3A,69.0
36276,Tallapoosa County,AL,01123,H1,3A,69.0
36849,Tallapoosa County,AL,01123,H1,3A,69.0
36255,Tallapoosa County,AL,01123,H1,3A,69.0
36853,Tallapoosa County,AL,01123,H1,3A,69.0
36866,Tallapoosa County,AL,01123,H1,3A,69.0
36879,Tallapoosa County,AL,01123,H1,3A,69.0
35457,Tuscaloosa County,AL,01125,H1,3A,69.0
35480,Tuscaloosa County,AL,01125,H1,3A,69.0
35468,Tuscaloosa County,AL,01125,H1,3A,69.0
35453,Tuscaloosa County,AL,01125,H1,3A,69.0
35486,Tuscaloosa County,AL,01125,H1,3A,69.0
35444,Tuscaloosa County,AL,01125,H1,3A,69.0
35449,Tuscaloosa County,AL,01125,H1,3A,69.0
35405,Tuscaloosa County,AL,01125,H1,3A,69.0
35456,Tuscaloosa County,AL,01125,H1,3A,69.0
35402,Tuscaloosa County,AL,01125,H1,3A,69.0
35403,Tuscaloosa County,AL,01125,H1,3A,69.0
35466,Tuscaloosa County,AL,01125,H1,3A,69.0
35478,Tuscaloosa County,AL,01125,H1,3A,69.0
35111,Tuscaloosa County,AL,01125,H1,3A,69.0
35474,Tuscaloosa County,AL,01125,H1,3A,69.0
35546,Tuscaloosa County,AL,01125,H1,3A,69.0
35188,Tuscaloosa County,AL,01125,H1,3A,69.0
35452,Tuscaloosa County,AL,01125,H1,3A,69.0
35490,Tuscaloosa County,AL,01125,H1,3A,69.0
35469,Tuscaloosa County,AL,01125,H1,3A,69.0
35579,Tuscaloosa County,AL,01125,H1,3A,69.0
35440,Tuscaloosa County,AL,01125,H1,3A,69.0
35401,Tuscaloosa County,AL,01125,H1,3A,69.0
35475,Tuscaloosa County,AL,01125,H1,3A,69.0
35006,Tuscaloosa County,AL,01125,H1,3A,69.0
35482,Tuscaloosa County,AL,01125,H1,3A,69.0
35463,Tuscaloosa County,AL,01125,H1,3A,69.0
35404,Tuscaloosa County,AL,01125,H1,3A,69.0
35473,Tuscaloosa County,AL,01125,H1,3A,69.0
35476,Tuscaloosa County,AL,01125,H1,3A,69.0
35446,Tuscaloosa County,AL,01125,H1,3A,69.0
35458,Tuscaloosa County,AL,01125,H1,3A,69.0
35184,Tuscaloosa County,AL,01125,H1,3A,69.0
35555,Tuscaloosa County,AL,01125,H1,3A,69.0
35406,Tuscaloosa County,AL,01125,H1,3A,69.0
35407,Tuscaloosa County,AL,01125,H1,3A,69.0
35574,Tuscaloosa County,AL,01125,H1,3A,69.0
35006,Walker County,AL,01127,H1,3A,69.0
35130,Walker County,AL,01127,H1,3A,69.0
35587,Walker County,AL,01127,H1,3A,69.0
35546,Walker County,AL,01127,H1,3A,69.0
35560,Walker County,AL,01127,H1,3A,69.0
35550,Walker County,AL,01127,H1,3A,69.0
35579,Walker County,AL,01127,H1,3A,69.0
35580,Walker County,AL,01127,H1,3A,69.0
35502,Walker County,AL,01127,H1,3A,69.0
35148,Walker County,AL,01127,H1,3A,69.0
35501,Walker County,AL,01127,H1,3A,69.0
35503,Walker County,AL,01127,H1,3A,69.0
35038,Walker County,AL,01127,H1,3A,69.0
35584,Walker County,AL,01127,H1,3A,69.0
35573,Walker County,AL,01127,H1,3A,69.0
35063,Walker County,AL,01127,H1,3A,69.0
35504,Walker County,AL,01127,H1,3A,69.0
35549,Walker County,AL,01127,H1,3A,69.0
35033,Walker County,AL,01127,H1,3A,69.0
35062,Walker County,AL,01127,H1,3A,69.0
35578,Walker County,AL,01127,H1,3A,69.0
35554,Walker County,AL,01127,H1,3A,69.0
36529,Washington County,AL,01129,H1,3A,69.0
36583,Washington County,AL,01129,H1,3A,69.0
36558,Washington County,AL,01129,H1,3A,69.0
36548,Washington County,AL,01129,H1,3A,69.0
36538,Washington County,AL,01129,H1,3A,69.0
36513,Washington County,AL,01129,H1,3A,69.0
36553,Washington County,AL,01129,H1,3A,69.0
36581,Washington County,AL,01129,H1,3A,69.0
36518,Washington County,AL,01129,H1,3A,69.0
36522,Washington County,AL,01129,H1,3A,69.0
36584,Washington County,AL,01129,H1,3A,69.0
36569,Washington County,AL,01129,H1,3A,69.0
36585,Washington County,AL,01129,H1,3A,69.0
36539,Washington County,AL,01129,H1,3A,69.0
36556,Washington County,AL,01129,H1,3A,69.0
36435,Wilcox County,AL,01131,H1,3A,69.0
36722,Wilcox County,AL,01131,H1,3A,69.0
36784,Wilcox County,AL,01131,H1,3A,69.0
36720,Wilcox County,AL,01131,H1,3A,69.0
36769,Wilcox County,AL,01131,H1,3A,69.0
36751,Wilcox County,AL,01131,H1,3A,69.0
36768,Wilcox County,AL,01131,H1,3A,69.0
36741,Wilcox County,AL,01131,H1,3A,69.0
36766,Wilcox County,AL,01131,H1,3A,69.0
36761,Wilcox County,AL,01131,H1,3A,69.0
36726,Wilcox County,AL,01131,H1,3A,69.0
36728,Wilcox County,AL,01131,H1,3A,69.0
36783,Wilcox County,AL,01131,H1,3A,69.0
36753,Wilcox County,AL,01131,H1,3A,69.0
36723,Wilcox County,AL,01131,H1,3A,69.0
